source_id	module	reactor_member	source_root	source_path	top_level_fqcn	kind	discovery_patterns	disposition	owner	reason
v934-src|100:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/compose/DataSetResultTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/compose/DataSetResultTest.java	com.foggyframework.dataset.db.model.compose.DataSetResultTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DatasetRequestNamespaceResolverTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DatasetRequestNamespaceResolverTest.java	com.foggyframework.dataset.db.model.config.DatasetRequestNamespaceResolverTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|110:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DbModelAutoConfigurationTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/DbModelAutoConfigurationTest.java	com.foggyframework.dataset.db.model.config.DbModelAutoConfigurationTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/GlobalNamespaceFallbackRiskDiagnosticTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/config/GlobalNamespaceFallbackRiskDiagnosticTest.java	com.foggyframework.dataset.db.model.config.GlobalNamespaceFallbackRiskDiagnosticTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/controller/FoggyDatasetExceptionHandlerTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/controller/FoggyDatasetExceptionHandlerTest.java	com.foggyframework.dataset.db.model.controller.FoggyDatasetExceptionHandlerTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/dict/DbDictionaryDiscoveryDefTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/dict/DbDictionaryDiscoveryDefTest.java	com.foggyframework.dataset.db.model.def.dict.DbDictionaryDiscoveryDefTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/def/query/request/deserializer/ShorthandDeserializerTest.java	com.foggyframework.dataset.db.model.def.query.request.deserializer.ShorthandDeserializerTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactOrderDemoAuthQueryModelTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactOrderDemoAuthQueryModelTest.java	com.foggyframework.dataset.db.model.demo.FactOrderDemoAuthQueryModelTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactSalesDemoAuthQueryModelTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/demo/FactSalesDemoAuthQueryModelTest.java	com.foggyframework.dataset.db.model.demo.FactSalesDemoAuthQueryModelTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectBuildFunctionCallTest.java	com.foggyframework.dataset.db.model.dialect.DialectBuildFunctionCallTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectFunctionTranslationTest.java	com.foggyframework.dataset.db.model.dialect.DialectFunctionTranslationTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/dialect/DialectTest.java	com.foggyframework.dataset.db.model.dialect.DialectTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|102:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AccessControlTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AccessControlTest.java	com.foggyframework.dataset.db.model.ecommerce.AccessControlTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|106:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AdvancedAnalyticsTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AdvancedAnalyticsTest.java	com.foggyframework.dataset.db.model.ecommerce.AdvancedAnalyticsTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|112:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AggregateJoinQueryModelTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AggregateJoinQueryModelTest.java	com.foggyframework.dataset.db.model.ecommerce.AggregateJoinQueryModelTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|105:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AggregationQueryTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/AggregationQueryTest.java	com.foggyframework.dataset.db.model.ecommerce.AggregationQueryTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|99:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/BasicQueryTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/BasicQueryTest.java	com.foggyframework.dataset.db.model.ecommerce.BasicQueryTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|99:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculateMvpIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculateMvpIT.java	com.foggyframework.dataset.db.model.ecommerce.CalculateMvpIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculatedFieldAggregationBugTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculatedFieldAggregationBugTest.java	com.foggyframework.dataset.db.model.ecommerce.CalculatedFieldAggregationBugTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|104:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculatedFieldTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CalculatedFieldTest.java	com.foggyframework.dataset.db.model.ecommerce.CalculatedFieldTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|99:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CaptionDefTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/CaptionDefTest.java	com.foggyframework.dataset.db.model.ecommerce.CaptionDefTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|103:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DataComparisonTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DataComparisonTest.java	com.foggyframework.dataset.db.model.ecommerce.DataComparisonTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|104:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DataEnvironmentTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DataEnvironmentTest.java	com.foggyframework.dataset.db.model.ecommerce.DataEnvironmentTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DimensionAutoExpandTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/DimensionAutoExpandTest.java	com.foggyframework.dataset.db.model.ecommerce.DimensionAutoExpandTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|104:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ErrorCollectionTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ErrorCollectionTest.java	com.foggyframework.dataset.db.model.ecommerce.ErrorCollectionTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/FieldAccessPermissionIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/FieldAccessPermissionIT.java	com.foggyframework.dataset.db.model.ecommerce.FieldAccessPermissionIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|104:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/FieldComparisonTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/FieldComparisonTest.java	com.foggyframework.dataset.db.model.ecommerce.FieldComparisonTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|106:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/InOperatorCalcFieldIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/InOperatorCalcFieldIT.java	com.foggyframework.dataset.db.model.ecommerce.InOperatorCalcFieldIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/JdbcModelQueryEngineCteWrapTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/JdbcModelQueryEngineCteWrapTest.java	com.foggyframework.dataset.db.model.ecommerce.JdbcModelQueryEngineCteWrapTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|101:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ModelLoadingTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ModelLoadingTest.java	com.foggyframework.dataset.db.model.ecommerce.ModelLoadingTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|107:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/MultiFactTableJoinTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/MultiFactTableJoinTest.java	com.foggyframework.dataset.db.model.ecommerce.MultiFactTableJoinTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|104:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/NestedDimensionTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/NestedDimensionTest.java	com.foggyframework.dataset.db.model.ecommerce.NestedDimensionTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|109:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ParentChildDimensionTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ParentChildDimensionTest.java	com.foggyframework.dataset.db.model.ecommerce.ParentChildDimensionTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|108:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/PhysicalColumnMappingIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/PhysicalColumnMappingIT.java	com.foggyframework.dataset.db.model.ecommerce.PhysicalColumnMappingIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|111:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/PhysicalColumnPermissionIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/PhysicalColumnPermissionIT.java	com.foggyframework.dataset.db.model.ecommerce.PhysicalColumnPermissionIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|106:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/SemanticScaleFactorIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/SemanticScaleFactorIT.java	com.foggyframework.dataset.db.model.ecommerce.SemanticScaleFactorIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|94:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ServiceIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/ecommerce/ServiceIT.java	com.foggyframework.dataset.db.model.ecommerce.ServiceIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|101:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/AggSqlOptimizerTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/AggSqlOptimizerTest.java	com.foggyframework.dataset.db.model.engine.AggSqlOptimizerTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|113:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/ComposedDataSetResultIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/ComposedDataSetResultIT.java	com.foggyframework.dataset.db.model.engine.compose.ComposedDataSetResultIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|106:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/F4ColumnObjectIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/F4ColumnObjectIT.java	com.foggyframework.dataset.db.model.engine.compose.F4ColumnObjectIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|106:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/F5ColumnObjectIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/F5ColumnObjectIT.java	com.foggyframework.dataset.db.model.engine.compose.F5ColumnObjectIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/AuthorityBindingResolverTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/AuthorityBindingResolverTest.java	com.foggyframework.dataset.db.model.engine.compose.authority.AuthorityBindingResolverTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/AuthorityResolutionPipelineTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/AuthorityResolutionPipelineTest.java	com.foggyframework.dataset.db.model.engine.compose.authority.AuthorityResolutionPipelineTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|126:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/BaseModelPlanCollectorTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/BaseModelPlanCollectorTest.java	com.foggyframework.dataset.db.model.engine.compose.authority.BaseModelPlanCollectorTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/FieldAccessApplierTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/FieldAccessApplierTest.java	com.foggyframework.dataset.db.model.engine.compose.authority.FieldAccessApplierTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|126:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/ModelInfoProviderSmokeTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/authority/ModelInfoProviderSmokeTest.java	com.foggyframework.dataset.db.model.engine.compose.authority.ModelInfoProviderSmokeTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/CapabilityPolicyTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/CapabilityPolicyTest.java	com.foggyframework.dataset.db.model.engine.compose.capability.CapabilityPolicyTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/CapabilityRegistryTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/CapabilityRegistryTest.java	com.foggyframework.dataset.db.model.engine.compose.capability.CapabilityRegistryTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/FunctionDescriptorTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/FunctionDescriptorTest.java	com.foggyframework.dataset.db.model.engine.compose.capability.FunctionDescriptorTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|120:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/ObjectFacadePauseIT.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/ObjectFacadePauseIT.java	com.foggyframework.dataset.db.model.engine.compose.capability.ObjectFacadePauseIT	executable	*IT	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/ObjectFacadeProxyTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/ObjectFacadeProxyTest.java	com.foggyframework.dataset.db.model.engine.compose.capability.ObjectFacadeProxyTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/SqlExpFactoryCapabilityTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/capability/SqlExpFactoryCapabilityTest.java	com.foggyframework.dataset.db.model.engine.compose.capability.SqlExpFactoryCapabilityTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|126:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/BaseSubqueryLoweringTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/BaseSubqueryLoweringTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.BaseSubqueryLoweringTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|130:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeCompileErrorCodesTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeCompileErrorCodesTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.ComposeCompileErrorCodesTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeCompileExceptionTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeCompileExceptionTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.ComposeCompileExceptionTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|127:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposePlannerCteWrapTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposePlannerCteWrapTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.ComposePlannerCteWrapTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeRelationCompilerTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeRelationCompilerTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.ComposeRelationCompilerTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|124:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeSqlCompilerTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/ComposeSqlCompilerTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.ComposeSqlCompilerTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/DerivedLoweringTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/DerivedLoweringTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.DerivedLoweringTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/DialectFallbackTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/DialectFallbackTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.DialectFallbackTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/FluentApiCompileTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/FluentApiCompileTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.FluentApiCompileTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
v934-src|125:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/JavaComposeSnapshotTest.java	foggy-dataset-model	true	foggy-dataset-model/src/test/java	foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/engine/compose/compilation/JavaComposeSnapshotTest.java	com.foggyframework.dataset.db.model.engine.compose.compilation.JavaComposeSnapshotTest	executable	*Test	reactor-owned-executable	foggy-dataset-model	JUnit Platform ClassSource discovery owner
